Entry_ID,Category,Subcategory,Organisation,Name_Nepali,Description,Province,District,Palika,Ward,Address,Primary_Phone,Secondary_Phone,Hotline_Code,Fax,Email,Website,Key_Persons,Department,Working_Hours,Is_24_7,Is_Emergency,Source_Name,Source_Type,Data_Source_URL,Verification_Status,Confidence_Level,Last_Checked,Notes,Palika_Category_Status
KHK-SCH-0040,Other,Education - School,Bal Jyoti Adharbhut Vidyalaya,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Kavrepalanchok,Khanikhola Rural Municipality,10,Dhulikhel -10,9741263841,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0001,Other,Education - School,Bakhel Kumari Pra V,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,22,"Lalitpur Metropolitan City,Pharsidol Bungmati",9841628491,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0002,Other,Education - School,Mahankal Pra Vi,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,22,Lalitpur Mahanagar,9841562149,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0003,Other,Education - School,Chunidevi Sikshya Mandir Adharbhut Vidyalaya,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,22,Lalitpur Mahanagar,01-5173102,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0004,Other,Education - School,Divya Jyoti English School Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,22,"Lalitpur Metropolitan City-22, Bungamati",01-5173123,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0005,Other,Education - School,Tri Ratna Sahakari Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,22,Lalitpur Metropolitan City,01-5173337,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0006,Other,Education - School,Adarsha Soul Yuwak Ma V,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,22,Lalitpur Metropolitancit-Bumgamati,5590960,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0007,Other,Education - School,Sumarga Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,25,Bungamati,9863404861,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0008,Other,Education - School,Clark Memorial Himalayan Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,25,Bungamati,9841303547,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0009,Other,Education - School,Little Learners Fun Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,25,Lalitpur Metropolitan City,0000000,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0010,Other,Education - School,Jugal Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,24,Lalitpur Mahanagar,9841411841,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0011,Other,Education - School,Balodaya Pra V,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,24,Lalitpur Metropolitan City-Dhapakhel,9841020238,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0012,Other,Education - School,Padma Prakash Ma V,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,23,Lalitpur Mahanagar,9841352519,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0013,Other,Education - School,Dhapakhel Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,4,Lalitpur Mahanagar,9851062610,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0014,Other,Education - School,Krishan Ma V,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,24,Lalitpur Mahanagar,9851166899,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0015,Other,Education - School,Jalpa Ma V,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,23,,9843102858,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0016,Other,Education - School,Suryodaya Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,23,Godawari,9851111722,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0017,Other,Education - School,Gems Graded Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,23,Lalitpur Mahanagar,9841256541,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0018,Other,Education - School,Ij Pioneer School,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,24,,9841306945,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0019,Other,Education - School,Kalyan Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,23,Lalitpur Mahanagar,9841315102,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0020,Other,Education - School,New Modern English Academy,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,24,"Lalitpur Metropolitan City-24, Dhapakhel",01-5229121,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0021,Other,Education - School,People's School,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,29,"Lalitpur Metropolitan City-9, Chyasal",01-5014669,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0022,Other,Education - School,Pabitra Prathana Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,29,Lalitpur Mahanagar,9841336874,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0023,Other,Education - School,Harisiddhi Ma V,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,28,Lalitpur Mahanagar,9841578158,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0024,Other,Education - School,Prerana Bidyashram,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,29,"Lalitpur Metropolitan City-29, Harisiddhi",01-5250735,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0025,Other,Education - School,Bright Star Workers Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,29,Lalitpur Mahanagar,9851199655,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0026,Other,Education - School,Bishwo Bidya Mandir Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,28,Lalitpur Mahanagar,9841640909,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0027,Other,Education - School,Adarsha Bidya Sadan,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,2,"Mahalaxmi Municipality-2,",9849138419,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0028,Other,Education - School,Peace Garden Secondary School,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,21,"Lalitpur Metropolitan City, Khokana",5591313,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0029,Other,Education - School,Rudrayani Ma V,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,21,Lalitpur Metropolitan City,01-5590326,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0030,Other,Education - School,Yuwa Pratibha Vidya Mandir Ma V,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,21,Lalitpur Metropolitan City,01-5592920,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0031,Other,Education - School,Gyanodaya Residential School Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,22,"Lalitpur Metropolitan City, Bungmati-Khokana",01-5592019,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0032,Other,Education - School,Subhakamana Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,8,"Lalitpur Metropolitan City-9, Bholdhoka",5540902,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0033,Other,Education - School,Annapurna Eng.Boarding High School Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,4,Bagdole,01-5191436,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0034,Other,Education - School,Mount Herman Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,9,"Lalitpur Metropolitan City-9, Chyasal",9841321408,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0035,Other,Education - School,Kirshi Udaya Pra V,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,7,"Opolitan City, Dupat",9841470540,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0036,Other,Education - School,Shramik Bal Bigyan Adharbhut Vidyalaya,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,3,"Pulchowk,Lalitpur",01-5528809,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0037,Other,Education - School,Nalanda Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,15,"Lalitpur Metropolitan City-15, Satdobato",9841287045,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0038,Other,Education - School,Pancha Kumari Pra V,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,4,"Lalitpur Metropolitan City, Akhaldole",9841593940,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0039,Other,Education - School,Prerana Mahila Bidyalaya,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,15,"Lalitpur Metropolitan City-15, Satdobato",9849201066,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0040,Other,Education - School,Namuna Machindra Secondary School,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,15,Lalitpur Metropolitan City,01-5532105,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0041,Other,Education - School,Ajaya Sikshya Sadan Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,14,"Lalitpur Metropolitan City-14, Thasikhel",01-5193088,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0042,Other,Education - School,Nagarajuna Academy,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,01,Gusingal Kupondole,01-5521112,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0043,Other,Education - School,Kumbheshwor Adharbhut Vidyalaya,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,11,"Lalitpur Metropolitan City-11, Kumbheswor",9841354331,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0044,Other,Education - School,Chandani Secondary School Pvt.,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,9,"Lalitpur Metropolitan City-9, Shankhamool",5261591,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0045,Other,Education - School,Paradise School Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,2,"Sanepa, Lalitpur",01-5548473,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0046,Other,Education - School,Bal Deekshya Sadan Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,7,Gwarko,01-5535644,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0047,Other,Education - School,Purna Chandi Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,19,"Lalitpur Metropolitan City-19, Purna Chandi",01-5534653,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0048,Other,Education - School,Bidya Sadhan Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,6,"Lalitpur Metropolitan City-6, Kanibahal",01-5533626,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0049,Other,Education - School,Rupak Memorial International Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,1,Kupondole,5523748,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0050,Other,Education - School,Mahendra Bhrikuti Ma V,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,13,"Lalitpur-13, Lalitpur",01-5522672,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0051,Other,Education - School,Mega School Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,20,"Opolitan City, Kumaripati",01-5538328,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0052,Other,Education - School,Toran Navjeevan Secondary School Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,4,"Lalitpur Metropolitan City,Bagdole",01-5190384,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0053,Other,Education - School,Grace Academy Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,4,"Lalitpur Metropolitan City, Nakkhu",01-6215495,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0054,Other,Education - School,Nava Prabhat Secondary School Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,13,Pulchowk,01-5526296,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
LMC-SCH-0055,Other,Education - School,Shining Stars Ebs,,"School contact listed in the government School Details by Local Level and District, 2076 directory.",Bagmati Province,Lalitpur,Lalitpur Metropolitan City,2,"Lalitpur Metropolitan City,Sanepa",5521751,,,,,,,Education,,,,"School Details by Local Level and District, 2076",Official Government,https://doe.gov.np/assets/uploads/files/094e44803cff92f49923bea8ff25b2bd.pdf,Needs Review,Medium,2026-07-30,Official government directory published for fiscal year 2076; phone must be rechecked before current operational use.,Completed
